CD008686	 AF	2521444	 1	 0.004741699491269205	 autotar_ranker
CD008686	 AF	12817036	 391	 0.0016341807700693124	 autotar_ranker
CD008686	 AF	20594024	 392	 0.0016341711910650956	 autotar_ranker
CD008686	 AF	7636895	 393	 0.001633670522690932	 autotar_ranker
CD008686	 AF	8247240	 394	 0.0016331387171326264	 autotar_ranker
CD008686	 AF	9157800	 395	 0.0016328285737286306	 autotar_ranker
CD008686	 AF	17393271	 396	 0.0016324693839849759	 autotar_ranker
CD008686	 AF	15570815	 397	 0.0016316295230931757	 autotar_ranker
CD008686	 AF	9607286	 398	 0.0016310421219458916	 autotar_ranker
CD008686	 AF	3702563	 399	 0.0016307151369524143	 autotar_ranker
CD008686	 AF	17762848	 400	 0.0016300939236812825	 autotar_ranker
CD008686	 AF	21153017	 401	 0.0016297798172838292	 autotar_ranker
CD008686	 AF	9801085	 402	 0.001629500573623923	 autotar_ranker
CD008686	 AF	11389375	 403	 0.0016294231778904967	 autotar_ranker
CD008686	 AF	11805699	 404	 0.0016293180297357348	 autotar_ranker
CD008686	 AF	16092602	 405	 0.0016289465478343766	 autotar_ranker
CD008686	 AF	11013623	 406	 0.001628798092607697	 autotar_ranker
CD008686	 AF	21437176	 407	 0.001628786534202472	 autotar_ranker
CD008686	 AF	6929181	 408	 0.001627794189209154	 autotar_ranker
CD008686	 AF	17039143	 409	 0.0016274611331992988	 autotar_ranker
CD008686	 AF	21654459	 410	 0.0016274364669851482	 autotar_ranker
CD008686	 AF	8048017	 411	 0.0016271458750437672	 autotar_ranker
CD008686	 AF	7505182	 412	 0.0016262558972323497	 autotar_ranker
CD008686	 AF	11097256	 413	 0.0016260537471526418	 autotar_ranker
CD008686	 AF	11999951	 414	 0.0016260368641177537	 autotar_ranker
CD008686	 AF	17996552	 415	 0.0016259272407178637	 autotar_ranker
CD008686	 AF	17875132	 416	 0.0016257550133074563	 autotar_ranker
CD008686	 AF	15969885	 417	 0.001625334793010359	 autotar_ranker
CD008686	 AF	8165749	 418	 0.0016252865139598136	 autotar_ranker
CD008686	 AF	3473411	 419	 0.001625276846917972	 autotar_ranker
CD008686	 AF	11963236	 420	 0.0016252662621441892	 autotar_ranker
CD008686	 AF	20107821	 421	 0.0016252139043626585	 autotar_ranker
CD008686	 AF	8747268	 422	 0.0016250189266831068	 autotar_ranker
CD008686	 AF	21643685	 423	 0.0016249782533571443	 autotar_ranker
CD008686	 AF	19070293	 424	 0.001624004636475157	 autotar_ranker
CD008686	 AF	16786382	 425	 0.0016233336473773393	 autotar_ranker
CD008686	 AF	18460574	 426	 0.0016225656139796708	 autotar_ranker
CD008686	 AF	3696401	 427	 0.0016219498377268654	 autotar_ranker
CD008686	 AF	20672503	 428	 0.0016217671836081067	 autotar_ranker
CD008686	 AF	1758428	 429	 0.0016212819128233285	 autotar_ranker
CD008686	 AF	20142811	 430	 0.001621119835392786	 autotar_ranker
CD008686	 AF	15346306	 431	 0.0016210452663486803	 autotar_ranker
CD008686	 AF	10835973	 432	 0.0016209898276305082	 autotar_ranker
CD008686	 AF	479930	 433	 0.0016209888722807074	 autotar_ranker
CD008686	 AF	2241667	 434	 0.0016205767708795185	 autotar_ranker
CD008686	 AF	6320020	 435	 0.0016200903527759086	 autotar_ranker
CD008686	 AF	20072036	 436	 0.001619817154183488	 autotar_ranker
CD008686	 AF	10390748	 437	 0.0016197742686589512	 autotar_ranker
CD008686	 AF	17952304	 438	 0.0016197398632579218	 autotar_ranker
CD008686	 AF	18580372	 439	 0.001619511839308535	 autotar_ranker
CD008686	 AF	2269040	 440	 0.0016192950971165923	 autotar_ranker
CD008686	 AF	20932094	 441	 0.0016181462431025526	 autotar_ranker
CD008686	 AF	16053471	 442	 0.0016178929038306647	 autotar_ranker
CD008686	 AF	2164868	 443	 0.0016178807595257855	 autotar_ranker
CD008686	 AF	19015666	 444	 0.0016174090474919249	 autotar_ranker
CD008686	 AF	8060675	 445	 0.0016170822797283897	 autotar_ranker
CD008686	 AF	593507	 446	 0.001616991655095723	 autotar_ranker
CD008686	 AF	19674716	 447	 0.0016166252060072753	 autotar_ranker
CD008686	 AF	3012630	 448	 0.0016164651813276986	 autotar_ranker
CD008686	 AF	2169226	 449	 0.001616405143071492	 autotar_ranker
CD008686	 AF	15129203	 450	 0.0016162991064302991	 autotar_ranker
CD008686	 AF	18232277	 451	 0.0016162048004213277	 autotar_ranker
CD008686	 AF	11387078	 452	 0.001616173995911733	 autotar_ranker
CD008686	 AF	2006130	 453	 0.0016161049624008647	 autotar_ranker
CD008686	 AF	11459083	 454	 0.0016156367773970687	 autotar_ranker
CD008686	 AF	12540330	 455	 0.0016153777915149127	 autotar_ranker
CD008686	 AF	9136234	 456	 0.0016152808271078694	 autotar_ranker
CD008686	 AF	20797650	 457	 0.0016151517918710316	 autotar_ranker
CD008686	 AF	19125242	 458	 0.0016151125903627163	 autotar_ranker
CD008686	 AF	15754780	 459	 0.0016147646966830317	 autotar_ranker
CD008686	 AF	15131446	 460	 0.001614394238056013	 autotar_ranker
CD008686	 AF	16813774	 461	 0.0016137778851217945	 autotar_ranker
CD008686	 AF	8198671	 462	 0.0016137559894525276	 autotar_ranker
CD008686	 AF	9972752	 463	 0.001613535542616606	 autotar_ranker
CD008686	 AF	16679641	 464	 0.0016125415335739369	 autotar_ranker
CD008686	 AF	15298258	 465	 0.0016124911260915736	 autotar_ranker
CD008686	 AF	19020698	 466	 0.0016121702710789607	 autotar_ranker
CD008686	 AF	3708990	 467	 0.0016118371359088854	 autotar_ranker
CD008686	 AF	8232113	 468	 0.0016118066945714027	 autotar_ranker
CD008686	 AF	9664583	 469	 0.0016117683826864816	 autotar_ranker
CD008686	 AF	18496194	 470	 0.0016115010773651531	 autotar_ranker
CD008686	 AF	17724681	 471	 0.0016112881483777218	 autotar_ranker
CD008686	 AF	16565537	 472	 0.001611223488156533	 autotar_ranker
CD008686	 AF	21048565	 473	 0.0016110126462865755	 autotar_ranker
CD008686	 AF	6825346	 474	 0.0016108830545155327	 autotar_ranker
CD008686	 AF	2948012	 475	 0.0016108064346760822	 autotar_ranker
CD008686	 AF	19668291	 476	 0.0016107494336808502	 autotar_ranker
CD008686	 AF	18495896	 477	 0.0016101091421528461	 autotar_ranker
CD008686	 AF	10472097	 478	 0.0016097909641159436	 autotar_ranker
CD008686	 AF	16216003	 479	 0.0016097038492994724	 autotar_ranker
CD008686	 AF	15081130	 480	 0.0016096452380480045	 autotar_ranker
CD008686	 AF	2099061	 481	 0.0016095127213593809	 autotar_ranker
CD008686	 AF	18299105	 482	 0.0016094145961955224	 autotar_ranker
CD008686	 AF	17310315	 483	 0.0016093298091204539	 autotar_ranker
CD008686	 AF	1637135	 484	 0.001609326703460648	 autotar_ranker
CD008686	 AF	11704905	 485	 0.001609205012258156	 autotar_ranker
CD008686	 AF	12027817	 486	 0.0016089768928122296	 autotar_ranker
CD008686	 AF	20109225	 487	 0.0016089183658174442	 autotar_ranker
CD008686	 AF	6441456	 488	 0.0016088157624002317	 autotar_ranker
CD008686	 AF	20013566	 489	 0.001608741299776962	 autotar_ranker
CD008686	 AF	21375384	 490	 0.0016085281345815199	 autotar_ranker
CD008686	 AF	11669171	 491	 0.0016084358886482412	 autotar_ranker
CD008686	 AF	18415178	 492	 0.0016077961611731038	 autotar_ranker
CD008686	 AF	18248284	 493	 0.00160739808482643	 autotar_ranker
CD008686	 AF	9272285	 494	 0.0016072998539982005	 autotar_ranker
CD008686	 AF	9429945	 495	 0.001607074478930093	 autotar_ranker
CD008686	 AF	21376431	 496	 0.0016069768061353579	 autotar_ranker
CD008686	 AF	11466677	 497	 0.001606797268863532	 autotar_ranker
CD008686	 AF	6839	 498	 0.0016067664581866426	 autotar_ranker
CD008686	 AF	17880977	 499	 0.0016066346054233473	 autotar_ranker
CD008686	 AF	17233299	 500	 0.0016064642605274296	 autotar_ranker
CD008686	 AF	16616150	 501	 0.0016063797177033573	 autotar_ranker
CD008686	 AF	15945429	 502	 0.0016063608063286124	 autotar_ranker
CD008686	 AF	20945121	 503	 0.001606265434522524	 autotar_ranker
CD008686	 AF	15803079	 504	 0.0016060706184532207	 autotar_ranker
CD008686	 AF	7708152	 505	 0.0016058948295121546	 autotar_ranker
CD008686	 AF	16481964	 506	 0.0016055532382136287	 autotar_ranker
CD008686	 AF	10457583	 507	 0.0016048792328558319	 autotar_ranker
CD008686	 AF	12761680	 508	 0.0016046687620437513	 autotar_ranker
CD008686	 AF	16619674	 509	 0.0016045826545305765	 autotar_ranker
CD008686	 AF	21142465	 510	 0.0016045663396105317	 autotar_ranker
CD008686	 AF	1798918	 511	 0.0016044361211897667	 autotar_ranker
CD008686	 AF	11718191	 512	 0.0016043045487291274	 autotar_ranker
CD008686	 AF	6236016	 513	 0.00160427588788284	 autotar_ranker
CD008686	 AF	1606380	 514	 0.0016040268813040126	 autotar_ranker
CD008686	 AF	11214824	 515	 0.0016038648399341303	 autotar_ranker
CD008686	 AF	16865376	 516	 0.0016034410829928575	 autotar_ranker
CD008686	 AF	15129033	 517	 0.0016033804572218836	 autotar_ranker
CD008686	 AF	21102967	 518	 0.001602744595027704	 autotar_ranker
CD008686	 AF	1435000	 519	 0.0016022294195838023	 autotar_ranker
CD008686	 AF	14589193	 520	 0.0016018501083190039	 autotar_ranker
CD008686	 AF	18185945	 521	 0.0016017901154518853	 autotar_ranker
CD008686	 AF	8613845	 522	 0.0016012682100337928	 autotar_ranker
CD008686	 AF	20073298	 523	 0.0016009647702043479	 autotar_ranker
CD008686	 AF	12080464	 524	 0.0016008180496995318	 autotar_ranker
CD008686	 AF	11885502	 525	 0.0016008174694916355	 autotar_ranker
CD008686	 AF	21345296	 526	 0.0016001799089253885	 autotar_ranker
CD008686	 AF	14560090	 527	 0.0016001523565471953	 autotar_ranker
CD008686	 AF	18287835	 528	 0.0015999608339460963	 autotar_ranker
CD008686	 AF	1934764	 529	 0.0015999223597539004	 autotar_ranker
CD008686	 AF	19569943	 530	 0.0015998492993705151	 autotar_ranker
CD008686	 AF	14696448	 531	 0.0015995159390785317	 autotar_ranker
CD008686	 AF	19475421	 532	 0.0015992454520185682	 autotar_ranker
CD008686	 AF	20937109	 533	 0.0015992397700953145	 autotar_ranker
CD008686	 AF	1839861	 534	 0.0015992120772506243	 autotar_ranker
CD008686	 AF	1049560	 535	 0.0015984810556547312	 autotar_ranker
CD008686	 AF	9046461	 536	 0.0015984031972958064	 autotar_ranker
CD008686	 AF	8726186	 537	 0.0015983680948903872	 autotar_ranker
CD008686	 AF	12834638	 538	 0.0015980435392702616	 autotar_ranker
CD008686	 AF	9484367	 539	 0.001597983576972347	 autotar_ranker
CD008686	 AF	15129086	 540	 0.0015978732155994203	 autotar_ranker
CD008686	 AF	7774886	 541	 0.0015976860107747295	 autotar_ranker
CD008686	 AF	7736829	 542	 0.001597579750504929	 autotar_ranker
CD008686	 AF	21948009	 543	 0.0015975239681198638	 autotar_ranker
CD008686	 AF	20713341	 544	 0.0015972872531834488	 autotar_ranker
CD008686	 AF	12571494	 545	 0.0015971302421747926	 autotar_ranker
CD008686	 AF	7522143	 546	 0.0015968845346745661	 autotar_ranker
CD008686	 AF	1055015	 547	 0.0015968564141637012	 autotar_ranker
CD008686	 AF	14997065	 548	 0.0015968501687397506	 autotar_ranker
CD008686	 AF	22133181	 549	 0.001596280933719659	 autotar_ranker
CD008686	 AF	19634813	 550	 0.0015956668124843265	 autotar_ranker
CD008686	 AF	2949445	 551	 0.0015956476138938205	 autotar_ranker
CD008686	 AF	17937176	 552	 0.0015954983383329492	 autotar_ranker
CD008686	 AF	11283456	 553	 0.0015952536630063237	 autotar_ranker
CD008686	 AF	19575872	 554	 0.0015952399031979895	 autotar_ranker
CD008686	 AF	10221092	 555	 0.0015949319467064161	 autotar_ranker
CD008686	 AF	3911455	 556	 0.0015948974455118907	 autotar_ranker
CD008686	 AF	20082204	 557	 0.001594749907969956	 autotar_ranker
CD008686	 AF	22423667	 558	 0.0015945000509528036	 autotar_ranker
CD008686	 AF	16738842	 559	 0.001594297744212234	 autotar_ranker
CD008686	 AF	10419373	 560	 0.001594265483679407	 autotar_ranker
CD008686	 AF	8482894	 561	 0.0015942418946916107	 autotar_ranker
CD008686	 AF	11979160	 562	 0.0015941068591210316	 autotar_ranker
CD008686	 AF	19504131	 563	 0.00159409741933645	 autotar_ranker
CD008686	 AF	9046202	 564	 0.0015940306170259535	 autotar_ranker
CD008686	 AF	6664455	 565	 0.001593789150257895	 autotar_ranker
CD008686	 AF	146719	 566	 0.0015937440031335867	 autotar_ranker
CD008686	 AF	8355846	 567	 0.0015937253747144327	 autotar_ranker
CD008686	 AF	19290470	 568	 0.0015937228494701237	 autotar_ranker
CD008686	 AF	19768499	 569	 0.0015936585330029972	 autotar_ranker
CD008686	 AF	18806055	 570	 0.001593655586553703	 autotar_ranker
CD008686	 AF	17927931	 571	 0.001593424608670039	 autotar_ranker
CD008686	 AF	21476118	 572	 0.0015932374706185263	 autotar_ranker
CD008686	 AF	15157684	 573	 0.0015931934752646398	 autotar_ranker
CD008686	 AF	11552391	 574	 0.0015931299114531655	 autotar_ranker
CD008686	 AF	2965758	 575	 0.0015930477110934309	 autotar_ranker
CD008686	 AF	15951652	 576	 0.0015927137965990536	 autotar_ranker
CD008686	 AF	404108	 577	 0.0015926918525525013	 autotar_ranker
CD008686	 AF	21484915	 578	 0.0015926799538706089	 autotar_ranker
CD008686	 AF	1762720	 579	 0.0015926432654900038	 autotar_ranker
CD008686	 AF	18789864	 580	 0.0015926053116043168	 autotar_ranker
CD008686	 AF	16496149	 581	 0.0015923719714582977	 autotar_ranker
CD008686	 AF	15120180	 582	 0.0015923154280729768	 autotar_ranker
CD008686	 AF	3489903	 583	 0.0015917685547738652	 autotar_ranker
CD008686	 AF	21695605	 584	 0.0015917187249799825	 autotar_ranker
CD008686	 AF	11237083	 585	 0.00159151176147597	 autotar_ranker
CD008686	 AF	21761195	 586	 0.0015912542643317944	 autotar_ranker
CD008686	 AF	19731626	 587	 0.001591252949967984	 autotar_ranker
CD008686	 AF	17643247	 588	 0.0015905325547182784	 autotar_ranker
CD008686	 AF	19953887	 589	 0.001590399358347859	 autotar_ranker
CD008686	 AF	3425485	 590	 0.001590243404359096	 autotar_ranker
CD008686	 AF	15450875	 591	 0.001590060998672748	 autotar_ranker
CD008686	 AF	21121746	 592	 0.0015899657872626483	 autotar_ranker
CD008686	 AF	15034742	 593	 0.001589922341612889	 autotar_ranker
CD008686	 AF	7531837	 594	 0.0015898547963758343	 autotar_ranker
CD008686	 AF	21214357	 595	 0.0015895900941490311	 autotar_ranker
CD008686	 AF	10668779	 596	 0.0015895330433199795	 autotar_ranker
CD008686	 AF	12761599	 597	 0.0015892000422925302	 autotar_ranker
CD008686	 AF	9761054	 598	 0.0015891135758310225	 autotar_ranker
CD008686	 AF	18338131	 599	 0.001589083987113607	 autotar_ranker
CD008686	 AF	8605840	 600	 0.0015890285384041703	 autotar_ranker
CD008686	 AF	16093995	 601	 0.0015889224570950658	 autotar_ranker
CD008686	 AF	6219505	 602	 0.0015887078312347097	 autotar_ranker
CD008686	 AF	4095476	 603	 0.001588400248686745	 autotar_ranker
CD008686	 AF	22180232	 604	 0.001588365856897535	 autotar_ranker
CD008686	 AF	7939975	 605	 0.0015881258348155122	 autotar_ranker
CD008686	 AF	16741452	 606	 0.0015880303630975829	 autotar_ranker
CD008686	 AF	11642921	 607	 0.001587934033046692	 autotar_ranker
CD008686	 AF	20364391	 608	 0.001587473006274368	 autotar_ranker
CD008686	 AF	12934170	 609	 0.0015874174501373046	 autotar_ranker
CD008686	 AF	9030087	 610	 0.0015873242951227867	 autotar_ranker
CD008686	 AF	20532514	 611	 0.0015872423458841106	 autotar_ranker
CD008686	 AF	8610645	 612	 0.0015870740150740051	 autotar_ranker
CD008686	 AF	15060776	 613	 0.0015869777969180752	 autotar_ranker
CD008686	 AF	8356292	 614	 0.0015868355187635132	 autotar_ranker
CD008686	 AF	8815468	 615	 0.001586687693931009	 autotar_ranker
CD008686	 AF	20054960	 616	 0.0015866533377529158	 autotar_ranker
CD008686	 AF	9887564	 617	 0.0015866254583235245	 autotar_ranker
CD008686	 AF	19035755	 618	 0.001586360364762163	 autotar_ranker
CD008686	 AF	11290501	 619	 0.0015863190202419627	 autotar_ranker
CD008686	 AF	12859053	 620	 0.0015862115046802311	 autotar_ranker
CD008686	 AF	2755156	 621	 0.00158587119155458	 autotar_ranker
CD008686	 AF	16306848	 622	 0.0015858582355433028	 autotar_ranker
CD008686	 AF	7962023	 623	 0.0015852608543732445	 autotar_ranker
CD008686	 AF	14505527	 624	 0.0015852018746140516	 autotar_ranker
CD008686	 AF	11819078	 625	 0.0015850798447821074	 autotar_ranker
CD008686	 AF	18683811	 626	 0.001585076263447877	 autotar_ranker
CD008686	 AF	16093986	 627	 0.0015849318982492696	 autotar_ranker
CD008686	 AF	1374853	 628	 0.0015847051830388283	 autotar_ranker
CD008686	 AF	15631640	 629	 0.0015846876964450763	 autotar_ranker
CD008686	 AF	15309501	 630	 0.0015846198452117981	 autotar_ranker
CD008686	 AF	17513195	 631	 0.001584289745175911	 autotar_ranker
CD008686	 AF	22232957	 632	 0.001584142717573428	 autotar_ranker
CD008686	 AF	4647855	 633	 0.001584140249867859	 autotar_ranker
CD008686	 AF	8151527	 634	 0.0015840300583194469	 autotar_ranker
CD008686	 AF	18257471	 635	 0.0015838733865476131	 autotar_ranker
CD008686	 AF	11885011	 636	 0.001583658819170453	 autotar_ranker
CD008686	 AF	19399534	 637	 0.0015835119922317162	 autotar_ranker
CD008686	 AF	12067869	 638	 0.0015834941584540565	 autotar_ranker
CD008686	 AF	15478027	 639	 0.0015833969079265136	 autotar_ranker
CD008686	 AF	15689746	 640	 0.0015833321586736161	 autotar_ranker
CD008686	 AF	19661172	 641	 0.0015832458972628945	 autotar_ranker
CD008686	 AF	18586199	 642	 0.0015832256935113399	 autotar_ranker
CD008686	 AF	22288032	 643	 0.00158311088342954	 autotar_ranker
CD008686	 AF	12890859	 644	 0.0015829784493077365	 autotar_ranker
CD008686	 AF	15995441	 645	 0.0015828415901193956	 autotar_ranker
CD008686	 AF	1716752	 646	 0.0015825618031050587	 autotar_ranker
CD008686	 AF	8014936	 647	 0.001582446910893574	 autotar_ranker
CD008686	 AF	7296479	 648	 0.0015822148413721492	 autotar_ranker
CD008686	 AF	3375473	 649	 0.0015821893532982645	 autotar_ranker
CD008686	 AF	8813273	 650	 0.001582052243011676	 autotar_ranker
CD008686	 AF	19210218	 651	 0.0015820335413538602	 autotar_ranker
CD008686	 AF	12535381	 652	 0.0015820274435606138	 autotar_ranker
CD008686	 AF	16987680	 653	 0.0015819556200369037	 autotar_ranker
CD008686	 AF	15999627	 654	 0.0015816119595874214	 autotar_ranker
CD008686	 AF	11311464	 655	 0.0015815722967739152	 autotar_ranker
CD008686	 AF	12003584	 656	 0.0015815456572473231	 autotar_ranker
CD008686	 AF	18938010	 657	 0.001581281146958835	 autotar_ranker
CD008686	 AF	3973490	 658	 0.0015812725416212193	 autotar_ranker
CD008686	 AF	21455069	 659	 0.001581204365497626	 autotar_ranker
CD008686	 AF	14505119	 660	 0.001580976176179207	 autotar_ranker
CD008686	 AF	10595674	 661	 0.0015808559356777913	 autotar_ranker
CD008686	 AF	20506391	 662	 0.001580748367751166	 autotar_ranker
CD008686	 AF	9102825	 663	 0.0015807415839441355	 autotar_ranker
CD008686	 AF	18487067	 664	 0.0015807204571360463	 autotar_ranker
CD008686	 AF	11806083	 665	 0.00158068426538959	 autotar_ranker
CD008686	 AF	19895195	 666	 0.0015804060308365546	 autotar_ranker
CD008686	 AF	19241881	 667	 0.0015803764487809576	 autotar_ranker
CD008686	 AF	9090767	 668	 0.0015802569699207966	 autotar_ranker
CD008686	 AF	1281341	 669	 0.0015797369679514067	 autotar_ranker
CD008686	 AF	21415298	 670	 0.0015796217944742475	 autotar_ranker
CD008686	 AF	17325932	 671	 0.0015794941894128553	 autotar_ranker
CD008686	 AF	16371894	 672	 0.0015792858450766102	 autotar_ranker
CD008686	 AF	2329617	 673	 0.0015791102644477622	 autotar_ranker
CD008686	 AF	3921313	 674	 0.0015790777991295842	 autotar_ranker
CD008686	 AF	9156665	 675	 0.0015790476881376006	 autotar_ranker
CD008686	 AF	11466720	 676	 0.001578912250525059	 autotar_ranker
CD008686	 AF	192413	 677	 0.0015788608607713972	 autotar_ranker
CD008686	 AF	22168786	 678	 0.0015788364760283018	 autotar_ranker
CD008686	 AF	22260418	 679	 0.0015787628687065078	 autotar_ranker
CD008686	 AF	18597238	 680	 0.0015785437472937097	 autotar_ranker
CD008686	 AF	8900353	 681	 0.0015784875088419286	 autotar_ranker
CD008686	 AF	9760979	 682	 0.0015784723983539469	 autotar_ranker
CD008686	 AF	18055306	 683	 0.0015780428271125503	 autotar_ranker
CD008686	 AF	12671364	 684	 0.0015779866753123219	 autotar_ranker
CD008686	 AF	11723757	 685	 0.0015779865860618208	 autotar_ranker
CD008686	 AF	8780094	 686	 0.0015779793887229887	 autotar_ranker
CD008686	 AF	21667905	 687	 0.001577889082384503	 autotar_ranker
CD008686	 AF	15310547	 688	 0.0015778389237056424	 autotar_ranker
CD008686	 AF	16361816	 689	 0.0015778096873657914	 autotar_ranker
CD008686	 AF	1383867	 690	 0.001577754522346108	 autotar_ranker
CD008686	 AF	9540137	 691	 0.001577742039255071	 autotar_ranker
